facility_id,measure_id,measure_name,start_date,end_date,score_numeric,score_raw,score_available,sample_size,footnote
310084,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
310084,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,151.0,151,true,421,
310084,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,146.0,146,true,363,
310084,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,383.0,383,true,53,
310084,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310084,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,28586,
310084,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310086,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
310086,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,241.0,241,true,385,
310086,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,235.0,235,true,340,
310086,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,253.0,253,true,40,
310086,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310086,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,135042,
310086,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310092,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
310092,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,175.0,175,true,397,
310092,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,166.0,166,true,352,
310092,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,242.0,242,true,36,
310092,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310092,OP_22,Left before being seen,2024-01-01,2024-12-31,,4,true,78312,
310092,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310096,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
310096,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,180.0,180,true,443,
310096,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,176.0,176,true,417,
310096,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,194.0,194,true,26,
310096,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,7
310096,OP_22,Left before being seen,2024-01-01,2024-12-31,,3,true,39172,
310096,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310108,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
310108,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,198.0,198,true,399,
310108,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,196.0,196,true,379,
310108,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,525.0,525,true,15,
310108,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310108,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,93785,
310108,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310110,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
310110,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,174.0,174,true,427,
310110,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,174.0,174,true,407,
310110,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,149.0,149,true,13,
310110,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310110,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,36113,
310110,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
310111,EDV,Emergency department volume,2024-01-01,2024-12-31,,high,true,,
310111,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,222.0,222,true,417,
